timestamp;tag;duration;package_0;core_0;uncore_0
1653399251.285365;main;46.41632437705994;660146738.0;514262833.0;2268697.0
1653399247.852087;main;49.84964561462402;698809213.0;543629326.0;2472529.0
1653399303.483069;main;45.188801765441895;652512596.0;511438716.0;877670.0
1653399303.483069;main;45.19359850883484;652556799.0;511476754.0;879288.0
1653399354.4519176;main;37.978243589401245;631654926.0;508172939.0;765967.0
1653399354.4519072;main;37.97856330871582;631667452.0;508182613.0;765967.0
1653399397.9101176;main;46.15364146232605;652286015.0;508756572.0;871842.0
1653399397.9101224;main;46.15379762649536;652286015.0;508756572.0;871842.0
1653399449.6554492;main;37.19444155693054;628280802.0;507018015.0;719324.0
1653399449.6861002;main;37.16729760169983;627907881.0;506726038.0;703150.0
1653399492.4215832;main;36.97586250305176;624391950.0;503293918.0;862001.0
1653399492.411076;main;36.98713207244873;624556371.0;503413267.0;862001.0
1653399535.0368369;main;37.78138279914856;625580029.0;502679830.0;752479.0
1653399535.0345967;main;37.78367638587952;625624201.0;502715702.0;752479.0
1653399578.5868163;main;36.8011691570282;624516333.0;503507881.0;813679.0
1653399578.6077883;main;36.780593156814575;624202171.0;503256292.0;803120.0
1653399621.2952313;main;37.150787115097046;629220008.0;506277101.0;862336.0
1653399621.2952197;main;37.15202355384827;629232748.0;506296037.0;862336.0
1653399664.6810145;main;37.824207067489624;626985245.0;503559698.0;827471.0
1653399664.6645544;main;37.84384489059448;627247347.0;503767497.0;827471.0
1653399708.377128;main;38.08631730079651;-64904611497.0;504205645.0;836931.0
1653399708.3535464;main;38.110023021698;-64904289400.0;504444478.0;855394.0
1653399751.962199;main;38.00860786437988;628570216.0;504496936.0;756034.0
1653399751.9621913;main;38.010061740875244;628583246.0;504507022.0;756034.0
1653399795.4564214;main;37.04158663749695;626902303.0;504755589.0;752174.0
1653399795.4691522;main;37.032214641571045;626756833.0;504643305.0;753944.0
1653399837.97176;main;37.94956111907959;630140737.0;505526210.0;868714.0
1653399837.971284;main;37.95106267929077;630153661.0;505533198.0;869553.0
1653399881.4804487;main;38.29048728942871;631852853.0;506700542.0;718713.0
