timestamp;tag;duration;package_0;core_0;uncore_0
1653394244.046499;main;39.51049327850342;650408625.0;518372576.0;5327193.0
1653394244.0115979;main;39.54562211036682;650830417.0;518689622.0;5330276.0
1653394290.4315755;main;38.41515302658081;665712979.0;522833283.0;15690930.0
1653394290.4124756;main;38.43456673622131;665989774.0;523057606.0;15690930.0
1653394335.0148416;main;44.96122741699219;649160093.0;505095492.0;4457151.0
1653394335.0148416;main;44.96263098716736;649181347.0;505102587.0;4457151.0
1653394385.549201;main;36.53577733039856;622034497.0;499844802.0;3828538.0
1653394385.5492084;main;36.54694986343384;622191761.0;499959694.0;3843094.0
1653394427.7323499;main;36.74991703033447;620461413.0;497957525.0;3773746.0
1653394427.732638;main;36.75261616706848;620493134.0;497979679.0;3773746.0
1653394470.3362818;main;36.73694372177124;622014433.0;498905489.0;4004126.0
1653394470.3415294;main;36.734670639038086;621959032.0;498868000.0;4004126.0
1653394512.713887;main;44.756160497665405;647667129.0;504835221.0;4041936.0
1653394512.7138941;main;44.759010791778564;647695112.0;504853820.0;4041936.0
1653394566.6197805;main;36.2110333442688;619187904.0;497695499.0;3832733.0
1653394566.637025;main;36.19574165344238;618991595.0;497530621.0;3837311.0
1653394609.0292656;main;45.09533619880676;652674895.0;507870892.0;4021246.0
1653394609.0608225;main;45.06372570991516;652193353.0;507505203.0;4001578.0
1653394660.4011698;main;52.649232625961304;672346547.0;509828706.0;4007651.0
1653394660.4013944;main;52.64880871772766;672346547.0;509828706.0;4007651.0
1653394718.6320982;main;36.43967413902283;622566300.0;499752888.0;3961679.0
1653394718.6532276;main;36.418553829193115;622260896.0;499520066.0;3949717.0
1653394760.654153;main;36.539045333862305;622484135.0;499139699.0;3973320.0
1653394760.6541185;main;36.54179382324219;622519793.0;499165653.0;3973320.0
1653394802.8531206;main;36.33308553695679;618541285.0;496249560.0;3733099.0
1653394802.8531206;main;36.33361458778381;618552713.0;496257982.0;3733099.0
1653394844.9203632;main;53.133139848709106;672821910.0;508671647.0;3971444.0
1653394844.8964903;main;53.15731477737427;673188651.0;508960282.0;3983971.0
1653394903.508703;main;36.5251829624176;622097100.0;499043360.0;3747502.0
1653394903.5107424;main;36.52646994590759;622112801.0;499046625.0;3753499.0
1653394945.5690854;main;36.769349575042725;623744751.0;499600353.0;3942072.0
1653394945.5690725;main;36.76833200454712;623730760.0;499590878.0;3940851.0
1653394988.106628;main;44.470296144485474;644011953.0;501303772.0;4140655.0
1653394988.106623;main;44.47023606300354;644011953.0;501303772.0;4140655.0
1653395038.3869853;main;53.346691846847534;673549336.0;508939699.0;4258172.0
1653395038.3869874;main;53.34647488594055;673537923.0;508939699.0;4258172.0
1653395097.3133028;main;36.225544452667236;618729126.0;496845583.0;4010520.0
1653395097.3133233;main;36.23095893859863;618794705.0;496891372.0;4010520.0
1653395139.0904531;main;44.69679379463196;647482583.0;504366297.0;4008750.0
