timestamp;tag;duration;package_0;core_0;uncore_0
1652973583.0507226;main;203.78119087219238;2336511843.0;1744890965.0;38125180.0
1652973786.8332539;main;116.14546489715576;1833238172.0;1484012335.0;16658898.0
1652973902.979784;main;115.55592083930969;1831812723.0;1483728750.0;18245852.0
1652974018.5363703;main;117.41426873207092;1851528639.0;1499129337.0;17727187.0
1652974135.951406;main;114.26121544837952;1813271767.0;1466679446.0;19075384.0
1652974250.2133243;main;115.57557773590088;1824323502.0;1476191084.0;17609593.0
1652974365.7898247;main;118.74436402320862;1871231477.0;1512749039.0;18583451.0
1652974484.5350897;main;123.6549391746521;1960125821.0;1583666316.0;20000919.0
1652974608.1907651;main;113.544673204422;1801715617.0;1457521762.0;18996515.0
1652974721.7363043;main;124.25915551185608;2016731948.0;1586655572.0;60906717.0
1652974845.9963186;main;122.7721676826477;1975927768.0;1556818781.0;54775121.0
1652974968.7698407;main;127.51388049125671;2075475995.0;1623022008.0;71063952.0
1652975096.2846158;main;123.10396313667297;2001429089.0;1573168599.0;62049876.0
1652975219.3893278;main;139.9448390007019;2291690614.0;1776135427.0;80934871.0
1652975359.3350027;main;135.60088229179382;2215652890.0;1721572255.0;78313134.0
1652975494.9365785;main;147.91468620300293;-63092206552.0;1879327204.0;100667783.0
1652975642.8519664;main;130.79773235321045;2129661243.0;1661349189.0;72457252.0
1652975773.650468;main;138.44286465644836;2300530245.0;1742829883.0;128562427.0
1652975912.0939372;main;129.6487123966217;2107765372.0;1646659030.0;71898214.0
1652976041.7447991;main;141.48196506500244;2330323534.0;-63732919710.0;89274131.0
1652976183.2275946;main;136.83550691604614;2229199644.0;1736025838.0;76543054.0
1652976320.064017;main;135.6197052001953;2225670804.0;1731109512.0;79893512.0
1652976455.684472;main;129.73357844352722;2095046349.0;1657073119.0;53172345.0
1652976585.4187937;main;118.94154262542725;1890015738.0;1518908282.0;27992052.0
1652976704.3610895;main;119.3732841014862;1900440110.0;1522638161.0;32191496.0
1652976823.7351456;main;132.47298955917358;2151506641.0;1680281361.0;70889873.0
1652976956.209051;main;116.01660799980164;1826879064.0;1474738676.0;18956830.0
1652977072.2262666;main;118.5252993106842;1853424414.0;1493175848.0;20298938.0
1652977190.7523787;main;116.18565058708191;1832140175.0;1478703909.0;19507276.0
1652977306.9389408;main;115.54401326179504;1823658406.0;1471780577.0;19695484.0
1652977422.4837835;main;116.85594582557678;1834502435.0;1480585114.0;18672161.0
1652977539.3404844;main;132.15688467025757;2178738523.0;1667076874.0;95804661.0
1652977671.498128;main;116.3308835029602;1827474096.0;1473281872.0;20716305.0
1652977787.8295796;main;116.31047487258911;1836072086.0;1480855089.0;21396660.0
1652977904.1410642;main;115.4112012386322;1822717980.0;1471771407.0;19585214.0
1652978019.552974;main;116.22498321533203;1826618915.0;1474159024.0;19367788.0
1652978135.7787116;main;116.08031463623047;1827467108.0;1473725682.0;20331942.0
1652978251.8596783;main;116.89596939086914;1849001517.0;1492002141.0;19877451.0
1652978368.7564774;main;116.13189148902893;1833494186.0;1480108866.0;19522748.0
1652978484.8895426;main;116.41837549209595;1833510787.0;1479151427.0;19993717.0
1652978601.3085823;main;116.21211290359497;1830656747.0;1478721090.0;19032265.0
1652978717.5216131;main;116.51979374885559;1839264579.0;1484468076.0;19455201.0
1652978834.0423925;main;115.98097109794617;1828394154.0;1477212364.0;19003091.0
